id,version,employeeId,yearMonth,workDays,overtimeHours
A_E0250_01_2026,1,E0250,2026-01,26,2.3
A_E0250_01_2027,1,E0250,2027-01,26,2.3
A_E0251_01_2026,1,E0251,2026-01,26,0.7
A_E0251_01_2027,1,E0251,2027-01,26,0.7
A_E0252_01_2026,1,E0252,2026-01,26,8.4
A_E0252_01_2027,1,E0252,2027-01,26,8.4
A_E0253_01_2026,1,E0253,2026-01,26,4.3
A_E0253_01_2027,1,E0253,2027-01,26,4.3
A_E0254_01_2026,1,E0254,2026-01,26,1.0
A_E0254_01_2027,1,E0254,2027-01,26,1.0
A_E0255_01_2026,1,E0255,2026-01,22,1.3
A_E0255_01_2027,1,E0255,2027-01,22,1.3
A_E0256_01_2026,1,E0256,2026-01,26,7.7
A_E0256_01_2027,1,E0256,2027-01,26,7.7
A_E0257_01_2026,1,E0257,2026-01,23,8.3
A_E0257_01_2027,1,E0257,2027-01,23,8.3
A_E0258_01_2026,1,E0258,2026-01,20,10.1
A_E0258_01_2027,1,E0258,2027-01,20,10.1
A_E0259_01_2026,1,E0259,2026-01,23,10.4
A_E0259_01_2027,1,E0259,2027-01,23,10.4
A_E0260_01_2026,1,E0260,2026-01,23,6.6
A_E0260_01_2027,1,E0260,2027-01,23,6.6
A_E0261_01_2026,1,E0261,2026-01,23,3.1
A_E0261_01_2027,1,E0261,2027-01,23,3.1
A_E0262_01_2026,1,E0262,2026-01,24,5.6
A_E0262_01_2027,1,E0262,2027-01,24,5.6
A_E0263_01_2026,1,E0263,2026-01,24,5.4
A_E0263_01_2027,1,E0263,2027-01,24,5.4
A_E0264_01_2026,1,E0264,2026-01,26,0.7
A_E0264_01_2027,1,E0264,2027-01,26,0.7
A_E0265_01_2026,1,E0265,2026-01,25,4.5
A_E0265_01_2027,1,E0265,2027-01,25,4.5
A_E0266_01_2026,1,E0266,2026-01,26,4.8
A_E0266_01_2027,1,E0266,2027-01,26,4.8
A_E0267_01_2026,1,E0267,2026-01,21,8.0
A_E0267_01_2027,1,E0267,2027-01,21,8.0
A_E0268_01_2026,1,E0268,2026-01,20,2.9
A_E0268_01_2027,1,E0268,2027-01,20,2.9
A_E0269_01_2026,1,E0269,2026-01,24,9.8
A_E0269_01_2027,1,E0269,2027-01,24,9.8
A_E0270_01_2026,1,E0270,2026-01,20,4.7
A_E0270_01_2027,1,E0270,2027-01,20,4.7
A_E0271_01_2026,1,E0271,2026-01,20,7.8
A_E0271_01_2027,1,E0271,2027-01,20,7.8
A_E0272_01_2026,1,E0272,2026-01,23,3.8
A_E0272_01_2027,1,E0272,2027-01,23,3.8
A_E0273_01_2026,1,E0273,2026-01,24,5.6
A_E0273_01_2027,1,E0273,2027-01,24,5.6
A_E0274_01_2026,1,E0274,2026-01,22,9.0
A_E0274_01_2027,1,E0274,2027-01,22,9.0
A_E0275_01_2026,1,E0275,2026-01,25,6.0
A_E0275_01_2027,1,E0275,2027-01,25,6.0
A_E0276_01_2026,1,E0276,2026-01,23,1.8
A_E0276_01_2027,1,E0276,2027-01,23,1.8
A_E0277_01_2026,1,E0277,2026-01,26,6.8
A_E0277_01_2027,1,E0277,2027-01,26,6.8
A_E0278_01_2026,1,E0278,2026-01,23,7.9
A_E0278_01_2027,1,E0278,2027-01,23,7.9
A_E0279_01_2026,1,E0279,2026-01,23,3.4
A_E0279_01_2027,1,E0279,2027-01,23,3.4
A_E0280_01_2026,1,E0280,2026-01,21,4.7
A_E0280_01_2027,1,E0280,2027-01,21,4.7
A_E0281_01_2026,1,E0281,2026-01,26,1.0
A_E0281_01_2027,1,E0281,2027-01,26,1.0
A_E0282_01_2026,1,E0282,2026-01,25,3.4
A_E0282_01_2027,1,E0282,2027-01,25,3.4
A_E0283_01_2026,1,E0283,2026-01,21,7.0
A_E0283_01_2027,1,E0283,2027-01,21,7.0
A_E0284_01_2026,1,E0284,2026-01,25,3.5
A_E0284_01_2027,1,E0284,2027-01,25,3.5
A_E0285_01_2026,1,E0285,2026-01,23,8.0
A_E0285_01_2027,1,E0285,2027-01,23,8.0
A_E0286_01_2026,1,E0286,2026-01,23,6.3
A_E0286_01_2027,1,E0286,2027-01,23,6.3
A_E0287_01_2026,1,E0287,2026-01,26,8.1
A_E0287_01_2027,1,E0287,2027-01,26,8.1
A_E0288_01_2026,1,E0288,2026-01,20,2.8
A_E0288_01_2027,1,E0288,2027-01,20,2.8
A_E0289_01_2026,1,E0289,2026-01,26,9.2
A_E0289_01_2027,1,E0289,2027-01,26,9.2
A_E0290_01_2026,1,E0290,2026-01,21,7.1
A_E0290_01_2027,1,E0290,2027-01,21,7.1
A_E0291_01_2026,1,E0291,2026-01,23,10.6
A_E0291_01_2027,1,E0291,2027-01,23,10.6
A_E0292_01_2026,1,E0292,2026-01,21,5.5
A_E0292_01_2027,1,E0292,2027-01,21,5.5
A_E0293_01_2026,1,E0293,2026-01,24,3.7
A_E0293_01_2027,1,E0293,2027-01,24,3.7
A_E0294_01_2026,1,E0294,2026-01,24,4.8
A_E0294_01_2027,1,E0294,2027-01,24,4.8
A_E0295_01_2026,1,E0295,2026-01,20,0.3
A_E0295_01_2027,1,E0295,2027-01,20,0.3
A_E0296_01_2026,1,E0296,2026-01,25,4.0
A_E0296_01_2027,1,E0296,2027-01,25,4.0
A_E0297_01_2026,1,E0297,2026-01,22,1.8
A_E0297_01_2027,1,E0297,2027-01,22,1.8
A_E0298_01_2026,1,E0298,2026-01,22,8.8
A_E0298_01_2027,1,E0298,2027-01,22,8.8
A_E0299_01_2026,1,E0299,2026-01,26,7.3
A_E0299_01_2027,1,E0299,2027-01,26,7.3
A_E0300_01_2026,1,E0300,2026-01,23,5.9
A_E0300_01_2027,1,E0300,2027-01,23,5.9
A_E0301_01_2026,1,E0301,2026-01,25,7.1
A_E0301_01_2027,1,E0301,2027-01,25,7.1
A_E0302_01_2026,1,E0302,2026-01,20,9.0
A_E0302_01_2027,1,E0302,2027-01,20,9.0
A_E0303_01_2026,1,E0303,2026-01,22,9.2
A_E0303_01_2027,1,E0303,2027-01,22,9.2
A_E0304_01_2026,1,E0304,2026-01,22,3.2
A_E0304_01_2027,1,E0304,2027-01,22,3.2
A_E0305_01_2026,1,E0305,2026-01,23,7.7
A_E0305_01_2027,1,E0305,2027-01,23,7.7
A_E0306_01_2026,1,E0306,2026-01,22,7.1
A_E0306_01_2027,1,E0306,2027-01,22,7.1
A_E0307_01_2026,1,E0307,2026-01,23,9.1
A_E0307_01_2027,1,E0307,2027-01,23,9.1
A_E0308_01_2026,1,E0308,2026-01,25,8.7
A_E0308_01_2027,1,E0308,2027-01,25,8.7
A_E0309_01_2026,1,E0309,2026-01,24,9.3
A_E0309_01_2027,1,E0309,2027-01,24,9.3
A_E0310_01_2026,1,E0310,2026-01,20,9.9
A_E0310_01_2027,1,E0310,2027-01,20,9.9
A_E0311_01_2026,1,E0311,2026-01,25,1.8
A_E0311_01_2027,1,E0311,2027-01,25,1.8
A_E0312_01_2026,1,E0312,2026-01,26,5.8
A_E0312_01_2027,1,E0312,2027-01,26,5.8
A_E0313_01_2026,1,E0313,2026-01,25,6.0
A_E0313_01_2027,1,E0313,2027-01,25,6.0
A_E0314_01_2026,1,E0314,2026-01,26,6.7
A_E0314_01_2027,1,E0314,2027-01,26,6.7
A_E0315_01_2026,1,E0315,2026-01,24,9.9
A_E0315_01_2027,1,E0315,2027-01,24,9.9
A_E0316_01_2026,1,E0316,2026-01,24,3.3
A_E0316_01_2027,1,E0316,2027-01,24,3.3
A_E0317_01_2026,1,E0317,2026-01,22,2.7
A_E0317_01_2027,1,E0317,2027-01,22,2.7
A_E0318_01_2026,1,E0318,2026-01,24,6.3
A_E0318_01_2027,1,E0318,2027-01,24,6.3
A_E0319_01_2026,1,E0319,2026-01,20,6.5
A_E0319_01_2027,1,E0319,2027-01,20,6.5
A_E0320_01_2026,1,E0320,2026-01,21,2.5
A_E0320_01_2027,1,E0320,2027-01,21,2.5
A_E0321_01_2026,1,E0321,2026-01,26,2.0
A_E0321_01_2027,1,E0321,2027-01,26,2.0
A_E0322_01_2026,1,E0322,2026-01,26,8.8
A_E0322_01_2027,1,E0322,2027-01,26,8.8
A_E0323_01_2026,1,E0323,2026-01,20,7.5
A_E0323_01_2027,1,E0323,2027-01,20,7.5
A_E0324_01_2026,1,E0324,2026-01,23,5.9
A_E0324_01_2027,1,E0324,2027-01,23,5.9
A_E0325_01_2026,1,E0325,2026-01,22,5.6
A_E0325_01_2027,1,E0325,2027-01,22,5.6
A_E0326_01_2026,1,E0326,2026-01,25,4.8
A_E0326_01_2027,1,E0326,2027-01,25,4.8
A_E0327_01_2026,1,E0327,2026-01,25,4.6
A_E0327_01_2027,1,E0327,2027-01,25,4.6
A_E0328_01_2026,1,E0328,2026-01,20,3.6
A_E0328_01_2027,1,E0328,2027-01,20,3.6
A_E0329_01_2026,1,E0329,2026-01,21,9.2
A_E0329_01_2027,1,E0329,2027-01,21,9.2
A_E0330_01_2026,1,E0330,2026-01,23,3.6
A_E0330_01_2027,1,E0330,2027-01,23,3.6
A_E0331_01_2026,1,E0331,2026-01,21,7.4
A_E0331_01_2027,1,E0331,2027-01,21,7.4
A_E0332_01_2026,1,E0332,2026-01,22,7.4
A_E0332_01_2027,1,E0332,2027-01,22,7.4
A_E0333_01_2026,1,E0333,2026-01,20,3.6
A_E0333_01_2027,1,E0333,2027-01,20,3.6
A_E0334_01_2026,1,E0334,2026-01,23,7.2
A_E0334_01_2027,1,E0334,2027-01,23,7.2
A_E0335_01_2026,1,E0335,2026-01,24,1.7
A_E0335_01_2027,1,E0335,2027-01,24,1.7
A_E0336_01_2026,1,E0336,2026-01,26,8.4
A_E0336_01_2027,1,E0336,2027-01,26,8.4
A_E0337_01_2026,1,E0337,2026-01,24,8.4
A_E0337_01_2027,1,E0337,2027-01,24,8.4
A_E0338_01_2026,1,E0338,2026-01,23,1.0
A_E0338_01_2027,1,E0338,2027-01,23,1.0
A_E0339_01_2026,1,E0339,2026-01,26,7.8
A_E0339_01_2027,1,E0339,2027-01,26,7.8
A_E0340_01_2026,1,E0340,2026-01,22,1.3
A_E0340_01_2027,1,E0340,2027-01,22,1.3
A_E0341_01_2026,1,E0341,2026-01,20,1.9
A_E0341_01_2027,1,E0341,2027-01,20,1.9
A_E0342_01_2026,1,E0342,2026-01,20,2.8
A_E0342_01_2027,1,E0342,2027-01,20,2.8
A_E0343_01_2026,1,E0343,2026-01,24,5.4
A_E0343_01_2027,1,E0343,2027-01,24,5.4
A_E0344_01_2026,1,E0344,2026-01,21,4.3
A_E0344_01_2027,1,E0344,2027-01,21,4.3
A_E0345_01_2026,1,E0345,2026-01,24,5.8
A_E0345_01_2027,1,E0345,2027-01,24,5.8
A_E0346_01_2026,1,E0346,2026-01,22,6.4
A_E0346_01_2027,1,E0346,2027-01,22,6.4
A_E0347_01_2026,1,E0347,2026-01,21,1.5
A_E0347_01_2027,1,E0347,2027-01,21,1.5
A_E0348_01_2026,1,E0348,2026-01,26,1.3
A_E0348_01_2027,1,E0348,2027-01,26,1.3
A_E0349_01_2026,1,E0349,2026-01,21,9.7
A_E0349_01_2027,1,E0349,2027-01,21,9.7
A_E0350_01_2026,1,E0350,2026-01,20,6.0
A_E0350_01_2027,1,E0350,2027-01,20,6.0
A_E0351_01_2026,1,E0351,2026-01,24,2.6
A_E0351_01_2027,1,E0351,2027-01,24,2.6
A_E0352_01_2026,1,E0352,2026-01,25,8.1
A_E0352_01_2027,1,E0352,2027-01,25,8.1
A_E0353_01_2026,1,E0353,2026-01,24,9.6
A_E0353_01_2027,1,E0353,2027-01,24,9.6
A_E0354_01_2026,1,E0354,2026-01,23,4.9
A_E0354_01_2027,1,E0354,2027-01,23,4.9
A_E0355_01_2026,1,E0355,2026-01,24,2.6
A_E0355_01_2027,1,E0355,2027-01,24,2.6
A_E0356_01_2026,1,E0356,2026-01,24,9.8
A_E0356_01_2027,1,E0356,2027-01,24,9.8
A_E0357_01_2026,1,E0357,2026-01,24,0.6
A_E0357_01_2027,1,E0357,2027-01,24,0.6
A_E0358_01_2026,1,E0358,2026-01,21,3.4
A_E0358_01_2027,1,E0358,2027-01,21,3.4
A_E0359_01_2026,1,E0359,2026-01,23,10.3
A_E0359_01_2027,1,E0359,2027-01,23,10.3
A_E0360_01_2026,1,E0360,2026-01,21,5.5
A_E0360_01_2027,1,E0360,2027-01,21,5.5
A_E0361_01_2026,1,E0361,2026-01,26,2.1
A_E0361_01_2027,1,E0361,2027-01,26,2.1
A_E0362_01_2026,1,E0362,2026-01,20,8.9
A_E0362_01_2027,1,E0362,2027-01,20,8.9
A_E0363_01_2026,1,E0363,2026-01,24,2.5
A_E0363_01_2027,1,E0363,2027-01,24,2.5
A_E0364_01_2026,1,E0364,2026-01,20,1.3
A_E0364_01_2027,1,E0364,2027-01,20,1.3
A_E0365_01_2026,1,E0365,2026-01,23,2.2
A_E0365_01_2027,1,E0365,2027-01,23,2.2
A_E0366_01_2026,1,E0366,2026-01,24,3.7
A_E0366_01_2027,1,E0366,2027-01,24,3.7
A_E0367_01_2026,1,E0367,2026-01,20,5.7
A_E0367_01_2027,1,E0367,2027-01,20,5.7
A_E0368_01_2026,1,E0368,2026-01,21,4.6
A_E0368_01_2027,1,E0368,2027-01,21,4.6
A_E0369_01_2026,1,E0369,2026-01,24,4.0
A_E0369_01_2027,1,E0369,2027-01,24,4.0
A_E0370_01_2026,1,E0370,2026-01,24,8.2
A_E0370_01_2027,1,E0370,2027-01,24,8.2
A_E0371_01_2026,1,E0371,2026-01,22,10.9
A_E0371_01_2027,1,E0371,2027-01,22,10.9
A_E0372_01_2026,1,E0372,2026-01,20,4.8
A_E0372_01_2027,1,E0372,2027-01,20,4.8
A_E0373_01_2026,1,E0373,2026-01,23,3.7
A_E0373_01_2027,1,E0373,2027-01,23,3.7
A_E0374_01_2026,1,E0374,2026-01,21,5.3
A_E0374_01_2027,1,E0374,2027-01,21,5.3
A_E0375_01_2026,1,E0375,2026-01,20,6.2
A_E0375_01_2027,1,E0375,2027-01,20,6.2
A_E0376_01_2026,1,E0376,2026-01,21,9.9
A_E0376_01_2027,1,E0376,2027-01,21,9.9
A_E0377_01_2026,1,E0377,2026-01,21,0.9
A_E0377_01_2027,1,E0377,2027-01,21,0.9
A_E0378_01_2026,1,E0378,2026-01,23,7.4
A_E0378_01_2027,1,E0378,2027-01,23,7.4
A_E0379_01_2026,1,E0379,2026-01,22,4.5
A_E0379_01_2027,1,E0379,2027-01,22,4.5
A_E0380_01_2026,1,E0380,2026-01,22,9.6
A_E0380_01_2027,1,E0380,2027-01,22,9.6
A_E0381_01_2026,1,E0381,2026-01,24,2.6
A_E0381_01_2027,1,E0381,2027-01,24,2.6
A_E0382_01_2026,1,E0382,2026-01,25,5.2
A_E0382_01_2027,1,E0382,2027-01,25,5.2
A_E0383_01_2026,1,E0383,2026-01,22,7.7
A_E0383_01_2027,1,E0383,2027-01,22,7.7
A_E0384_01_2026,1,E0384,2026-01,20,6.0
A_E0384_01_2027,1,E0384,2027-01,20,6.0
A_E0385_01_2026,1,E0385,2026-01,22,7.6
A_E0385_01_2027,1,E0385,2027-01,22,7.6
A_E0386_01_2026,1,E0386,2026-01,22,5.5
A_E0386_01_2027,1,E0386,2027-01,22,5.5
A_E0387_01_2026,1,E0387,2026-01,24,5.3
A_E0387_01_2027,1,E0387,2027-01,24,5.3
A_E0388_01_2026,1,E0388,2026-01,22,3.2
A_E0388_01_2027,1,E0388,2027-01,22,3.2
A_E0389_01_2026,1,E0389,2026-01,20,0.8
A_E0389_01_2027,1,E0389,2027-01,20,0.8
A_E0390_01_2026,1,E0390,2026-01,26,8.9
A_E0390_01_2027,1,E0390,2027-01,26,8.9
A_E0391_01_2026,1,E0391,2026-01,26,9.0
A_E0391_01_2027,1,E0391,2027-01,26,9.0
A_E0392_01_2026,1,E0392,2026-01,24,6.4
A_E0392_01_2027,1,E0392,2027-01,24,6.4
A_E0393_01_2026,1,E0393,2026-01,26,7.9
A_E0393_01_2027,1,E0393,2027-01,26,7.9
A_E0394_01_2026,1,E0394,2026-01,21,3.0
A_E0394_01_2027,1,E0394,2027-01,21,3.0
A_E0395_01_2026,1,E0395,2026-01,26,1.1
A_E0395_01_2027,1,E0395,2027-01,26,1.1
A_E0396_01_2026,1,E0396,2026-01,23,1.9
A_E0396_01_2027,1,E0396,2027-01,23,1.9
A_E0397_01_2026,1,E0397,2026-01,23,6.1
A_E0397_01_2027,1,E0397,2027-01,23,6.1
A_E0398_01_2026,1,E0398,2026-01,22,6.7
A_E0398_01_2027,1,E0398,2027-01,22,6.7
A_E0399_01_2026,1,E0399,2026-01,25,10.9
A_E0399_01_2027,1,E0399,2027-01,25,10.9
A_E0400_01_2026,1,E0400,2026-01,25,0.1
A_E0400_01_2027,1,E0400,2027-01,25,0.1
A_E0401_01_2026,1,E0401,2026-01,23,8.1
A_E0401_01_2027,1,E0401,2027-01,23,8.1
A_E0402_01_2026,1,E0402,2026-01,20,8.0
A_E0402_01_2027,1,E0402,2027-01,20,8.0
A_E0403_01_2026,1,E0403,2026-01,26,3.6
A_E0403_01_2027,1,E0403,2027-01,26,3.6
A_E0404_01_2026,1,E0404,2026-01,22,10.3
A_E0404_01_2027,1,E0404,2027-01,22,10.3
A_E0405_01_2026,1,E0405,2026-01,24,8.6
A_E0405_01_2027,1,E0405,2027-01,24,8.6
A_E0406_01_2026,1,E0406,2026-01,25,1.7
A_E0406_01_2027,1,E0406,2027-01,25,1.7
A_E0407_01_2026,1,E0407,2026-01,25,1.0
A_E0407_01_2027,1,E0407,2027-01,25,1.0
A_E0408_01_2026,1,E0408,2026-01,26,4.3
A_E0408_01_2027,1,E0408,2027-01,26,4.3
A_E0409_01_2026,1,E0409,2026-01,20,10.8
A_E0409_01_2027,1,E0409,2027-01,20,10.8
A_E0410_01_2026,1,E0410,2026-01,25,2.1
A_E0410_01_2027,1,E0410,2027-01,25,2.1
A_E0411_01_2026,1,E0411,2026-01,25,3.5
A_E0411_01_2027,1,E0411,2027-01,25,3.5
A_E0412_01_2026,1,E0412,2026-01,23,1.2
A_E0412_01_2027,1,E0412,2027-01,23,1.2
A_E0413_01_2026,1,E0413,2026-01,20,7.7
A_E0413_01_2027,1,E0413,2027-01,20,7.7
A_E0414_01_2026,1,E0414,2026-01,21,8.8
A_E0414_01_2027,1,E0414,2027-01,21,8.8
A_E0415_01_2026,1,E0415,2026-01,24,4.1
A_E0415_01_2027,1,E0415,2027-01,24,4.1
A_E0416_01_2026,1,E0416,2026-01,21,8.3
A_E0416_01_2027,1,E0416,2027-01,21,8.3
A_E0417_01_2026,1,E0417,2026-01,21,0.2
A_E0417_01_2027,1,E0417,2027-01,21,0.2
A_E0418_01_2026,1,E0418,2026-01,25,8.7
A_E0418_01_2027,1,E0418,2027-01,25,8.7
A_E0419_01_2026,1,E0419,2026-01,22,3.3
A_E0419_01_2027,1,E0419,2027-01,22,3.3
A_E0420_01_2026,1,E0420,2026-01,22,1.1
A_E0420_01_2027,1,E0420,2027-01,22,1.1
A_E0421_01_2026,1,E0421,2026-01,21,4.0
A_E0421_01_2027,1,E0421,2027-01,21,4.0
A_E0422_01_2026,1,E0422,2026-01,20,1.0
A_E0422_01_2027,1,E0422,2027-01,20,1.0
A_E0423_01_2026,1,E0423,2026-01,20,9.9
A_E0423_01_2027,1,E0423,2027-01,20,9.9
A_E0424_01_2026,1,E0424,2026-01,23,2.7
A_E0424_01_2027,1,E0424,2027-01,23,2.7
A_E0425_01_2026,1,E0425,2026-01,24,2.1
A_E0425_01_2027,1,E0425,2027-01,24,2.1
A_E0426_01_2026,1,E0426,2026-01,21,5.2
A_E0426_01_2027,1,E0426,2027-01,21,5.2
A_E0427_01_2026,1,E0427,2026-01,24,9.2
A_E0427_01_2027,1,E0427,2027-01,24,9.2
A_E0428_01_2026,1,E0428,2026-01,24,5.5
A_E0428_01_2027,1,E0428,2027-01,24,5.5
A_E0429_01_2026,1,E0429,2026-01,21,9.9
A_E0429_01_2027,1,E0429,2027-01,21,9.9
A_E0430_01_2026,1,E0430,2026-01,24,0.8
A_E0430_01_2027,1,E0430,2027-01,24,0.8
A_E0431_01_2026,1,E0431,2026-01,22,3.5
A_E0431_01_2027,1,E0431,2027-01,22,3.5
A_E0432_01_2026,1,E0432,2026-01,25,9.3
A_E0432_01_2027,1,E0432,2027-01,25,9.3
A_E0433_01_2026,1,E0433,2026-01,21,5.8
A_E0433_01_2027,1,E0433,2027-01,21,5.8
A_E0434_01_2026,1,E0434,2026-01,22,7.8
A_E0434_01_2027,1,E0434,2027-01,22,7.8
A_E0435_01_2026,1,E0435,2026-01,25,4.4
A_E0435_01_2027,1,E0435,2027-01,25,4.4
A_E0436_01_2026,1,E0436,2026-01,26,2.7
A_E0436_01_2027,1,E0436,2027-01,26,2.7
A_E0437_01_2026,1,E0437,2026-01,25,5.2
A_E0437_01_2027,1,E0437,2027-01,25,5.2
A_E0438_01_2026,1,E0438,2026-01,21,1.1
A_E0438_01_2027,1,E0438,2027-01,21,1.1
A_E0439_01_2026,1,E0439,2026-01,22,6.4
A_E0439_01_2027,1,E0439,2027-01,22,6.4
A_E0440_01_2026,1,E0440,2026-01,24,9.7
A_E0440_01_2027,1,E0440,2027-01,24,9.7
A_E0441_01_2026,1,E0441,2026-01,20,6.0
A_E0441_01_2027,1,E0441,2027-01,20,6.0
A_E0442_01_2026,1,E0442,2026-01,26,6.5
A_E0442_01_2027,1,E0442,2027-01,26,6.5
A_E0443_01_2026,1,E0443,2026-01,24,2.5
A_E0443_01_2027,1,E0443,2027-01,24,2.5
A_E0444_01_2026,1,E0444,2026-01,21,5.4
A_E0444_01_2027,1,E0444,2027-01,21,5.4
A_E0445_01_2026,1,E0445,2026-01,21,6.9
A_E0445_01_2027,1,E0445,2027-01,21,6.9
A_E0446_01_2026,1,E0446,2026-01,26,5.2
A_E0446_01_2027,1,E0446,2027-01,26,5.2
A_E0447_01_2026,1,E0447,2026-01,21,2.3
A_E0447_01_2027,1,E0447,2027-01,21,2.3
A_E0448_01_2026,1,E0448,2026-01,26,7.3
A_E0448_01_2027,1,E0448,2027-01,26,7.3
A_E0449_01_2026,1,E0449,2026-01,24,7.6
A_E0449_01_2027,1,E0449,2027-01,24,7.6
A_E0450_01_2026,1,E0450,2026-01,22,6.9
A_E0450_01_2027,1,E0450,2027-01,22,6.9
A_E0451_01_2026,1,E0451,2026-01,23,0.1
A_E0451_01_2027,1,E0451,2027-01,23,0.1
A_E0452_01_2026,1,E0452,2026-01,20,3.6
A_E0452_01_2027,1,E0452,2027-01,20,3.6
A_E0453_01_2026,1,E0453,2026-01,20,1.2
A_E0453_01_2027,1,E0453,2027-01,20,1.2
A_E0454_01_2026,1,E0454,2026-01,25,1.2
A_E0454_01_2027,1,E0454,2027-01,25,1.2
A_E0455_01_2026,1,E0455,2026-01,20,8.5
A_E0455_01_2027,1,E0455,2027-01,20,8.5
A_E0456_01_2026,1,E0456,2026-01,23,2.4
A_E0456_01_2027,1,E0456,2027-01,23,2.4
A_E0457_01_2026,1,E0457,2026-01,21,3.8
A_E0457_01_2027,1,E0457,2027-01,21,3.8
A_E0458_01_2026,1,E0458,2026-01,22,5.6
A_E0458_01_2027,1,E0458,2027-01,22,5.6
A_E0459_01_2026,1,E0459,2026-01,24,8.4
A_E0459_01_2027,1,E0459,2027-01,24,8.4
A_E0460_01_2026,1,E0460,2026-01,25,0.8
A_E0460_01_2027,1,E0460,2027-01,25,0.8
A_E0461_01_2026,1,E0461,2026-01,21,8.4
A_E0461_01_2027,1,E0461,2027-01,21,8.4
A_E0462_01_2026,1,E0462,2026-01,23,7.5
A_E0462_01_2027,1,E0462,2027-01,23,7.5
A_E0463_01_2026,1,E0463,2026-01,24,8.1
A_E0463_01_2027,1,E0463,2027-01,24,8.1
A_E0464_01_2026,1,E0464,2026-01,25,1.3
A_E0464_01_2027,1,E0464,2027-01,25,1.3
A_E0465_01_2026,1,E0465,2026-01,25,0.9
A_E0465_01_2027,1,E0465,2027-01,25,0.9
A_E0466_01_2026,1,E0466,2026-01,23,4.9
A_E0466_01_2027,1,E0466,2027-01,23,4.9
A_E0467_01_2026,1,E0467,2026-01,23,7.3
A_E0467_01_2027,1,E0467,2027-01,23,7.3
A_E0468_01_2026,1,E0468,2026-01,20,6.7
A_E0468_01_2027,1,E0468,2027-01,20,6.7
A_E0469_01_2026,1,E0469,2026-01,25,8.0
A_E0469_01_2027,1,E0469,2027-01,25,8.0
A_E0470_01_2026,1,E0470,2026-01,25,1.6
A_E0470_01_2027,1,E0470,2027-01,25,1.6
A_E0471_01_2026,1,E0471,2026-01,20,3.7
A_E0471_01_2027,1,E0471,2027-01,20,3.7
A_E0472_01_2026,1,E0472,2026-01,24,6.7
A_E0472_01_2027,1,E0472,2027-01,24,6.7
A_E0473_01_2026,1,E0473,2026-01,24,4.9
A_E0473_01_2027,1,E0473,2027-01,24,4.9
A_E0474_01_2026,1,E0474,2026-01,26,3.2
A_E0474_01_2027,1,E0474,2027-01,26,3.2
A_E0475_01_2026,1,E0475,2026-01,24,10.6
A_E0475_01_2027,1,E0475,2027-01,24,10.6
A_E0476_01_2026,1,E0476,2026-01,20,0.9
A_E0476_01_2027,1,E0476,2027-01,20,0.9
A_E0477_01_2026,1,E0477,2026-01,26,7.9
A_E0477_01_2027,1,E0477,2027-01,26,7.9
A_E0478_01_2026,1,E0478,2026-01,25,5.1
A_E0478_01_2027,1,E0478,2027-01,25,5.1
A_E0479_01_2026,1,E0479,2026-01,20,5.2
A_E0479_01_2027,1,E0479,2027-01,20,5.2
A_E0480_01_2026,1,E0480,2026-01,23,8.3
A_E0480_01_2027,1,E0480,2027-01,23,8.3
A_E0481_01_2026,1,E0481,2026-01,23,5.1
A_E0481_01_2027,1,E0481,2027-01,23,5.1
A_E0482_01_2026,1,E0482,2026-01,26,7.9
A_E0482_01_2027,1,E0482,2027-01,26,7.9
A_E0483_01_2026,1,E0483,2026-01,20,3.7
A_E0483_01_2027,1,E0483,2027-01,20,3.7
A_E0484_01_2026,1,E0484,2026-01,25,1.1
A_E0484_01_2027,1,E0484,2027-01,25,1.1
A_E0485_01_2026,1,E0485,2026-01,21,6.5
A_E0485_01_2027,1,E0485,2027-01,21,6.5
A_E0486_01_2026,1,E0486,2026-01,26,1.5
A_E0486_01_2027,1,E0486,2027-01,26,1.5
A_E0487_01_2026,1,E0487,2026-01,23,3.2
A_E0487_01_2027,1,E0487,2027-01,23,3.2
A_E0488_01_2026,1,E0488,2026-01,20,6.9
A_E0488_01_2027,1,E0488,2027-01,20,6.9
A_E0489_01_2026,1,E0489,2026-01,20,0.2
A_E0489_01_2027,1,E0489,2027-01,20,0.2
A_E0490_01_2026,1,E0490,2026-01,23,5.3
A_E0490_01_2027,1,E0490,2027-01,23,5.3
A_E0491_01_2026,1,E0491,2026-01,24,2.8
A_E0491_01_2027,1,E0491,2027-01,24,2.8
A_E0492_01_2026,1,E0492,2026-01,22,3.5
A_E0492_01_2027,1,E0492,2027-01,22,3.5
A_E0493_01_2026,1,E0493,2026-01,26,5.4
A_E0493_01_2027,1,E0493,2027-01,26,5.4
A_E0494_01_2026,1,E0494,2026-01,24,3.9
A_E0494_01_2027,1,E0494,2027-01,24,3.9
A_E0495_01_2026,1,E0495,2026-01,20,9.8
A_E0495_01_2027,1,E0495,2027-01,20,9.8
A_E0496_01_2026,1,E0496,2026-01,23,6.0
A_E0496_01_2027,1,E0496,2027-01,23,6.0
A_E0497_01_2026,1,E0497,2026-01,20,7.2
A_E0497_01_2027,1,E0497,2027-01,20,7.2
A_E0498_01_2026,1,E0498,2026-01,21,3.8
A_E0498_01_2027,1,E0498,2027-01,21,3.8
A_E0499_01_2026,1,E0499,2026-01,20,1.9
