leaveId,employeeId,leaveType,startDate,endDate,reason,status,approvedBy
LR_E1004_10_2023,E1004,SICK,2023-10-06,2023-10-07,Leave request,PENDING,
LR_E1014_10_2023,E1014,SICK,2023-10-19,2023-10-20,Leave request,PENDING,
LR_E1016_10_2023,E1016,SICK,2023-10-01,2023-10-03,Leave request,PENDING,
LR_E1045_10_2023,E1045,ANNUAL,2023-10-08,2023-10-08,Leave request,PENDING,
LR_E1084_10_2023,E1084,SICK,2023-10-18,2023-10-20,Leave request,PENDING,
LR_E1087_10_2023,E1087,ANNUAL,2023-10-09,2023-10-09,Leave request,PENDING,
LR_E1088_10_2023,E1088,ANNUAL,2023-10-08,2023-10-08,Leave request,PENDING,
LR_E1110_10_2023,E1110,ANNUAL,2023-10-11,2023-10-13,Leave request,PENDING,
LR_E1118_10_2023,E1118,SICK,2023-10-08,2023-10-10,Leave request,PENDING,
LR_E1120_10_2023,E1120,SICK,2023-10-02,2023-10-04,Leave request,PENDING,
LR_E1122_10_2023,E1122,ANNUAL,2023-10-12,2023-10-14,Leave request,PENDING,
LR_E1150_10_2023,E1150,ANNUAL,2023-10-12,2023-10-12,Leave request,PENDING,
LR_E1168_10_2023,E1168,ANNUAL,2023-10-09,2023-10-09,Leave request,PENDING,
LR_E1174_10_2023,E1174,SICK,2023-10-15,2023-10-16,Leave request,PENDING,
LR_E1185_10_2023,E1185,SICK,2023-10-15,2023-10-16,Leave request,PENDING,
LR_E1194_10_2023,E1194,ANNUAL,2023-10-16,2023-10-16,Leave request,PENDING,
LR_E1196_10_2023,E1196,ANNUAL,2023-10-11,2023-10-13,Leave request,PENDING,
LR_E0002_11_2023,E0002,SICK,2023-11-05,2023-11-05,Leave request,PENDING,
LR_E0024_11_2023,E0024,SICK,2023-11-12,2023-11-13,Leave request,PENDING,
LR_E0033_11_2023,E0033,SICK,2023-11-17,2023-11-17,Leave request,PENDING,
LR_E0039_11_2023,E0039,ANNUAL,2023-11-18,2023-11-18,Leave request,PENDING,
LR_E0048_11_2023,E0048,ANNUAL,2023-11-05,2023-11-07,Leave request,PENDING,
LR_E0051_11_2023,E0051,SICK,2023-11-05,2023-11-06,Leave request,PENDING,
LR_E0053_11_2023,E0053,ANNUAL,2023-11-18,2023-11-18,Leave request,PENDING,
LR_E0057_11_2023,E0057,SICK,2023-11-02,2023-11-03,Leave request,PENDING,
LR_E0058_11_2023,E0058,SICK,2023-11-13,2023-11-14,Leave request,PENDING,
LR_E0060_11_2023,E0060,SICK,2023-11-09,2023-11-10,Leave request,PENDING,
LR_E0066_11_2023,E0066,SICK,2023-11-14,2023-11-14,Leave request,PENDING,
LR_E0074_11_2023,E0074,ANNUAL,2023-11-19,2023-11-21,Leave request,PENDING,
LR_E0084_11_2023,E0084,SICK,2023-11-09,2023-11-09,Leave request,PENDING,
LR_E0085_11_2023,E0085,ANNUAL,2023-11-11,2023-11-11,Leave request,PENDING,
LR_E0088_11_2023,E0088,ANNUAL,2023-11-19,2023-11-19,Leave request,PENDING,
LR_E0103_11_2023,E0103,ANNUAL,2023-11-06,2023-11-08,Leave request,PENDING,
LR_E0105_11_2023,E0105,ANNUAL,2023-11-12,2023-11-13,Leave request,PENDING,
LR_E0108_11_2023,E0108,ANNUAL,2023-11-15,2023-11-15,Leave request,PENDING,
LR_E0119_11_2023,E0119,SICK,2023-11-14,2023-11-15,Leave request,PENDING,
LR_E0135_11_2023,E0135,ANNUAL,2023-11-03,2023-11-03,Leave request,PENDING,
LR_E0151_11_2023,E0151,SICK,2023-11-06,2023-11-07,Leave request,PENDING,
LR_E0154_11_2023,E0154,ANNUAL,2023-11-13,2023-11-14,Leave request,PENDING,
LR_E0169_11_2023,E0169,SICK,2023-11-04,2023-11-05,Leave request,PENDING,
LR_E0174_11_2023,E0174,SICK,2023-11-12,2023-11-14,Leave request,PENDING,
LR_E0201_11_2023,E0201,ANNUAL,2023-11-08,2023-11-10,Leave request,PENDING,
LR_E0203_11_2023,E0203,SICK,2023-11-04,2023-11-04,Leave request,PENDING,
LR_E0207_11_2023,E0207,ANNUAL,2023-11-13,2023-11-15,Leave request,PENDING,
LR_E0247_11_2023,E0247,ANNUAL,2023-11-18,2023-11-19,Leave request,PENDING,
LR_E0258_11_2023,E0258,SICK,2023-11-08,2023-11-09,Leave request,PENDING,
LR_E0266_11_2023,E0266,SICK,2023-11-03,2023-11-03,Leave request,PENDING,
LR_E0273_11_2023,E0273,ANNUAL,2023-11-02,2023-11-02,Leave request,PENDING,
LR_E0284_11_2023,E0284,ANNUAL,2023-11-01,2023-11-02,Leave request,PENDING,
LR_E0327_11_2023,E0327,ANNUAL,2023-11-02,2023-11-03,Leave request,PENDING,
LR_E0334_11_2023,E0334,ANNUAL,2023-11-13,2023-11-15,Leave request,PENDING,
LR_E0348_11_2023,E0348,ANNUAL,2023-11-04,2023-11-05,Leave request,PENDING,
LR_E0363_11_2023,E0363,SICK,2023-11-02,2023-11-02,Leave request,PENDING,
LR_E0364_11_2023,E0364,SICK,2023-11-13,2023-11-13,Leave request,PENDING,
LR_E0367_11_2023,E0367,SICK,2023-11-07,2023-11-07,Leave request,PENDING,
LR_E0379_11_2023,E0379,ANNUAL,2023-11-18,2023-11-18,Leave request,PENDING,
LR_E0385_11_2023,E0385,SICK,2023-11-01,2023-11-02,Leave request,PENDING,
LR_E0387_11_2023,E0387,SICK,2023-11-09,2023-11-11,Leave request,PENDING,
LR_E0389_11_2023,E0389,ANNUAL,2023-11-05,2023-11-05,Leave request,PENDING,
LR_E0393_11_2023,E0393,ANNUAL,2023-11-18,2023-11-20,Leave request,PENDING,
LR_E0405_11_2023,E0405,ANNUAL,2023-11-18,2023-11-19,Leave request,PENDING,
LR_E0424_11_2023,E0424,ANNUAL,2023-11-05,2023-11-06,Leave request,PENDING,
LR_E0441_11_2023,E0441,ANNUAL,2023-11-06,2023-11-06,Leave request,PENDING,
LR_E0458_11_2023,E0458,SICK,2023-11-06,2023-11-07,Leave request,PENDING,
LR_E0465_11_2023,E0465,ANNUAL,2023-11-20,2023-11-21,Leave request,PENDING,
LR_E0467_11_2023,E0467,SICK,2023-11-04,2023-11-04,Leave request,PENDING,
LR_E0494_11_2023,E0494,ANNUAL,2023-11-07,2023-11-08,Leave request,PENDING,
LR_E0499_11_2023,E0499,SICK,2023-11-20,2023-11-22,Leave request,PENDING,
LR_E0512_11_2023,E0512,SICK,2023-11-20,2023-11-21,Leave request,PENDING,
LR_E0513_11_2023,E0513,ANNUAL,2023-11-15,2023-11-16,Leave request,PENDING,
LR_E0515_11_2023,E0515,ANNUAL,2023-11-12,2023-11-13,Leave request,PENDING,
LR_E0521_11_2023,E0521,SICK,2023-11-03,2023-11-05,Leave request,PENDING,
LR_E0527_11_2023,E0527,ANNUAL,2023-11-03,2023-11-05,Leave request,PENDING,
LR_E0550_11_2023,E0550,ANNUAL,2023-11-11,2023-11-12,Leave request,PENDING,
LR_E0552_11_2023,E0552,SICK,2023-11-12,2023-11-13,Leave request,PENDING,
LR_E0579_11_2023,E0579,ANNUAL,2023-11-09,2023-11-10,Leave request,PENDING,
LR_E0580_11_2023,E0580,SICK,2023-11-05,2023-11-06,Leave request,PENDING,
LR_E0601_11_2023,E0601,SICK,2023-11-02,2023-11-03,Leave request,PENDING,
LR_E0608_11_2023,E0608,ANNUAL,2023-11-09,2023-11-10,Leave request,PENDING,
LR_E0638_11_2023,E0638,SICK,2023-11-01,2023-11-03,Leave request,PENDING,
LR_E0642_11_2023,E0642,SICK,2023-11-08,2023-11-10,Leave request,PENDING,
LR_E0643_11_2023,E0643,SICK,2023-11-07,2023-11-07,Leave request,PENDING,
LR_E0644_11_2023,E0644,ANNUAL,2023-11-05,2023-11-05,Leave request,PENDING,
LR_E0672_11_2023,E0672,ANNUAL,2023-11-08,2023-11-08,Leave request,PENDING,
LR_E0679_11_2023,E0679,ANNUAL,2023-11-18,2023-11-18,Leave request,PENDING,
LR_E0684_11_2023,E0684,SICK,2023-11-20,2023-11-22,Leave request,PENDING,
LR_E0691_11_2023,E0691,ANNUAL,2023-11-07,2023-11-09,Leave request,PENDING,
LR_E0695_11_2023,E0695,SICK,2023-11-10,2023-11-12,Leave request,PENDING,
LR_E0701_11_2023,E0701,ANNUAL,2023-11-11,2023-11-13,Leave request,PENDING,
LR_E0725_11_2023,E0725,SICK,2023-11-12,2023-11-14,Leave request,PENDING,
LR_E0727_11_2023,E0727,ANNUAL,2023-11-07,2023-11-09,Leave request,PENDING,
LR_E0739_11_2023,E0739,ANNUAL,2023-11-17,2023-11-19,Leave request,PENDING,
LR_E0741_11_2023,E0741,SICK,2023-11-20,2023-11-20,Leave request,PENDING,
LR_E0745_11_2023,E0745,ANNUAL,2023-11-19,2023-11-19,Leave request,PENDING,
LR_E0747_11_2023,E0747,SICK,2023-11-19,2023-11-21,Leave request,PENDING,
LR_E0748_11_2023,E0748,SICK,2023-11-12,2023-11-12,Leave request,PENDING,
LR_E0756_11_2023,E0756,ANNUAL,2023-11-20,2023-11-20,Leave request,PENDING,
LR_E0772_11_2023,E0772,ANNUAL,2023-11-17,2023-11-19,Leave request,PENDING,
LR_E0782_11_2023,E0782,SICK,2023-11-08,2023-11-10,Leave request,PENDING,
LR_E0783_11_2023,E0783,ANNUAL,2023-11-03,2023-11-03,Leave request,PENDING,
LR_E0785_11_2023,E0785,ANNUAL,2023-11-19,2023-11-20,Leave request,PENDING,
LR_E0795_11_2023,E0795,SICK,2023-11-10,2023-11-12,Leave request,PENDING,
LR_E0811_11_2023,E0811,SICK,2023-11-14,2023-11-16,Leave request,PENDING,
LR_E0813_11_2023,E0813,ANNUAL,2023-11-14,2023-11-14,Leave request,PENDING,
LR_E0822_11_2023,E0822,SICK,2023-11-08,2023-11-09,Leave request,PENDING,
LR_E0826_11_2023,E0826,SICK,2023-11-11,2023-11-11,Leave request,PENDING,
LR_E0829_11_2023,E0829,ANNUAL,2023-11-16,2023-11-16,Leave request,PENDING,
LR_E0839_11_2023,E0839,SICK,2023-11-14,2023-11-16,Leave request,PENDING,
LR_E0841_11_2023,E0841,ANNUAL,2023-11-07,2023-11-08,Leave request,PENDING,
LR_E0862_11_2023,E0862,ANNUAL,2023-11-13,2023-11-14,Leave request,PENDING,
LR_E0863_11_2023,E0863,SICK,2023-11-18,2023-11-19,Leave request,PENDING,
LR_E0865_11_2023,E0865,ANNUAL,2023-11-17,2023-11-19,Leave request,PENDING,
LR_E0874_11_2023,E0874,SICK,2023-11-10,2023-11-11,Leave request,PENDING,
LR_E0893_11_2023,E0893,SICK,2023-11-05,2023-11-06,Leave request,PENDING,
LR_E0920_11_2023,E0920,SICK,2023-11-08,2023-11-08,Leave request,PENDING,
LR_E0947_11_2023,E0947,SICK,2023-11-02,2023-11-03,Leave request,PENDING,
LR_E0951_11_2023,E0951,ANNUAL,2023-11-04,2023-11-05,Leave request,PENDING,
LR_E0963_11_2023,E0963,ANNUAL,2023-11-03,2023-11-03,Leave request,PENDING,
LR_E0969_11_2023,E0969,SICK,2023-11-17,2023-11-18,Leave request,PENDING,
LR_E0971_11_2023,E0971,SICK,2023-11-11,2023-11-11,Leave request,PENDING,
LR_E0996_11_2023,E0996,SICK,2023-11-14,2023-11-15,Leave request,PENDING,
LR_E0999_11_2023,E0999,SICK,2023-11-06,2023-11-07,Leave request,PENDING,
LR_E1003_11_2023,E1003,ANNUAL,2023-11-14,2023-11-14,Leave request,PENDING,
LR_E1004_11_2023,E1004,ANNUAL,2023-11-03,2023-11-03,Leave request,PENDING,
LR_E1009_11_2023,E1009,SICK,2023-11-12,2023-11-13,Leave request,PENDING,
LR_E1011_11_2023,E1011,SICK,2023-11-01,2023-11-02,Leave request,PENDING,
LR_E1018_11_2023,E1018,ANNUAL,2023-11-15,2023-11-15,Leave request,PENDING,
LR_E1020_11_2023,E1020,ANNUAL,2023-11-06,2023-11-07,Leave request,PENDING,
LR_E1027_11_2023,E1027,ANNUAL,2023-11-06,2023-11-08,Leave request,PENDING,
LR_E1029_11_2023,E1029,SICK,2023-11-01,2023-11-02,Leave request,PENDING,
LR_E1065_11_2023,E1065,ANNUAL,2023-11-16,2023-11-18,Leave request,PENDING,
LR_E1091_11_2023,E1091,ANNUAL,2023-11-18,2023-11-18,Leave request,PENDING,
LR_E1094_11_2023,E1094,SICK,2023-11-11,2023-11-13,Leave request,PENDING,
LR_E1099_11_2023,E1099,SICK,2023-11-01,2023-11-01,Leave request,PENDING,
LR_E1141_11_2023,E1141,SICK,2023-11-17,2023-11-17,Leave request,PENDING,
LR_E1150_11_2023,E1150,ANNUAL,2023-11-18,2023-11-19,Leave request,PENDING,
LR_E1158_11_2023,E1158,SICK,2023-11-03,2023-11-04,Leave request,PENDING,
LR_E1161_11_2023,E1161,ANNUAL,2023-11-15,2023-11-15,Leave request,PENDING,
LR_E1162_11_2023,E1162,SICK,2023-11-11,2023-11-13,Leave request,PENDING,
LR_E1164_11_2023,E1164,SICK,2023-11-05,2023-11-06,Leave request,PENDING,
LR_E1176_11_2023,E1176,ANNUAL,2023-11-07,2023-11-07,Leave request,PENDING,
LR_E1200_11_2023,E1200,SICK,2023-11-08,2023-11-10,Leave request,PENDING,
LR_E0015_12_2023,E0015,SICK,2023-12-20,2023-12-20,Leave request,PENDING,
LR_E0032_12_2023,E0032,ANNUAL,2023-12-14,2023-12-16,Leave request,PENDING,
LR_E0033_12_2023,E0033,ANNUAL,2023-12-05,2023-12-07,Leave request,PENDING,
LR_E0036_12_2023,E0036,ANNUAL,2023-12-17,2023-12-17,Leave request,PENDING,
LR_E0037_12_2023,E0037,SICK,2023-12-06,2023-12-08,Leave request,PENDING,
LR_E0047_12_2023,E0047,SICK,2023-12-14,2023-12-16,Leave request,PENDING,
LR_E0059_12_2023,E0059,SICK,2023-12-04,2023-12-05,Leave request,PENDING,
LR_E0088_12_2023,E0088,SICK,2023-12-04,2023-12-06,Leave request,PENDING,
LR_E0103_12_2023,E0103,SICK,2023-12-13,2023-12-13,Leave request,PENDING,
LR_E0111_12_2023,E0111,SICK,2023-12-16,2023-12-18,Leave request,PENDING,
LR_E0113_12_2023,E0113,SICK,2023-12-17,2023-12-18,Leave request,PENDING,
LR_E0114_12_2023,E0114,ANNUAL,2023-12-14,2023-12-14,Leave request,PENDING,
LR_E0115_12_2023,E0115,SICK,2023-12-19,2023-12-21,Leave request,PENDING,
LR_E0120_12_2023,E0120,ANNUAL,2023-12-07,2023-12-09,Leave request,PENDING,
LR_E0126_12_2023,E0126,ANNUAL,2023-12-15,2023-12-15,Leave request,PENDING,
LR_E0141_12_2023,E0141,ANNUAL,2023-12-01,2023-12-01,Leave request,PENDING,
LR_E0151_12_2023,E0151,ANNUAL,2023-12-09,2023-12-09,Leave request,PENDING,
LR_E0155_12_2023,E0155,SICK,2023-12-03,2023-12-03,Leave request,PENDING,
LR_E0161_12_2023,E0161,ANNUAL,2023-12-19,2023-12-20,Leave request,PENDING,
LR_E0165_12_2023,E0165,ANNUAL,2023-12-11,2023-12-12,Leave request,PENDING,
LR_E0170_12_2023,E0170,ANNUAL,2023-12-02,2023-12-04,Leave request,PENDING,
LR_E0192_12_2023,E0192,ANNUAL,2023-12-09,2023-12-11,Leave request,PENDING,
LR_E0205_12_2023,E0205,ANNUAL,2023-12-05,2023-12-06,Leave request,PENDING,
LR_E0210_12_2023,E0210,ANNUAL,2023-12-12,2023-12-13,Leave request,PENDING,
LR_E0211_12_2023,E0211,SICK,2023-12-07,2023-12-08,Leave request,PENDING,
LR_E0216_12_2023,E0216,ANNUAL,2023-12-04,2023-12-06,Leave request,PENDING,
LR_E0222_12_2023,E0222,SICK,2023-12-07,2023-12-09,Leave request,PENDING,
LR_E0263_12_2023,E0263,ANNUAL,2023-12-11,2023-12-12,Leave request,PENDING,
LR_E0274_12_2023,E0274,ANNUAL,2023-12-04,2023-12-04,Leave request,PENDING,
LR_E0293_12_2023,E0293,SICK,2023-12-18,2023-12-18,Leave request,PENDING,
LR_E0304_12_2023,E0304,ANNUAL,2023-12-11,2023-12-13,Leave request,PENDING,
LR_E0307_12_2023,E0307,ANNUAL,2023-12-15,2023-12-16,Leave request,PENDING,
LR_E0335_12_2023,E0335,ANNUAL,2023-12-13,2023-12-13,Leave request,PENDING,
LR_E0349_12_2023,E0349,SICK,2023-12-13,2023-12-13,Leave request,PENDING,
LR_E0353_12_2023,E0353,ANNUAL,2023-12-20,2023-12-21,Leave request,PENDING,
LR_E0366_12_2023,E0366,SICK,2023-12-14,2023-12-14,Leave request,PENDING,
LR_E0371_12_2023,E0371,SICK,2023-12-16,2023-12-18,Leave request,PENDING,
LR_E0373_12_2023,E0373,ANNUAL,2023-12-08,2023-12-08,Leave request,PENDING,
LR_E0375_12_2023,E0375,ANNUAL,2023-12-01,2023-12-01,Leave request,PENDING,
LR_E0386_12_2023,E0386,ANNUAL,2023-12-06,2023-12-06,Leave request,PENDING,
LR_E0390_12_2023,E0390,ANNUAL,2023-12-20,2023-12-20,Leave request,PENDING,
LR_E0407_12_2023,E0407,ANNUAL,2023-12-19,2023-12-21,Leave request,PENDING,
LR_E0412_12_2023,E0412,ANNUAL,2023-12-06,2023-12-07,Leave request,PENDING,
LR_E0413_12_2023,E0413,ANNUAL,2023-12-08,2023-12-08,Leave request,PENDING,
LR_E0416_12_2023,E0416,ANNUAL,2023-12-02,2023-12-02,Leave request,PENDING,
LR_E0419_12_2023,E0419,ANNUAL,2023-12-13,2023-12-14,Leave request,PENDING,
LR_E0427_12_2023,E0427,ANNUAL,2023-12-18,2023-12-19,Leave request,PENDING,
LR_E0442_12_2023,E0442,SICK,2023-12-18,2023-12-19,Leave request,PENDING,
LR_E0446_12_2023,E0446,SICK,2023-12-19,2023-12-21,Leave request,PENDING,
LR_E0464_12_2023,E0464,ANNUAL,2023-12-07,2023-12-08,Leave request,PENDING,
LR_E0466_12_2023,E0466,ANNUAL,2023-12-13,2023-12-15,Leave request,PENDING,
LR_E0468_12_2023,E0468,ANNUAL,2023-12-05,2023-12-05,Leave request,PENDING,
LR_E0477_12_2023,E0477,ANNUAL,2023-12-03,2023-12-05,Leave request,PENDING,
LR_E0499_12_2023,E0499,SICK,2023-12-07,2023-12-07,Leave request,PENDING,
LR_E0506_12_2023,E0506,SICK,2023-12-07,2023-12-09,Leave request,PENDING,
LR_E0510_12_2023,E0510,ANNUAL,2023-12-20,2023-12-21,Leave request,PENDING,
LR_E0542_12_2023,E0542,ANNUAL,2023-12-19,2023-12-20,Leave request,PENDING,
LR_E0551_12_2023,E0551,SICK,2023-12-14,2023-12-14,Leave request,PENDING,
LR_E0553_12_2023,E0553,ANNUAL,2023-12-20,2023-12-21,Leave request,PENDING,
LR_E0612_12_2023,E0612,SICK,2023-12-18,2023-12-18,Leave request,PENDING,
LR_E0616_12_2023,E0616,SICK,2023-12-13,2023-12-13,Leave request,PENDING,
LR_E0621_12_2023,E0621,SICK,2023-12-10,2023-12-12,Leave request,PENDING,
LR_E0624_12_2023,E0624,SICK,2023-12-13,2023-12-15,Leave request,PENDING,
LR_E0628_12_2023,E0628,SICK,2023-12-15,2023-12-16,Leave request,PENDING,
LR_E0639_12_2023,E0639,SICK,2023-12-11,2023-12-13,Leave request,PENDING,
LR_E0650_12_2023,E0650,SICK,2023-12-04,2023-12-06,Leave request,PENDING,
LR_E0654_12_2023,E0654,SICK,2023-12-13,2023-12-14,Leave request,PENDING,
LR_E0689_12_2023,E0689,SICK,2023-12-10,2023-12-11,Leave request,PENDING,
LR_E0699_12_2023,E0699,SICK,2023-12-16,2023-12-18,Leave request,PENDING,
LR_E0739_12_2023,E0739,ANNUAL,2023-12-18,2023-12-20,Leave request,PENDING,
LR_E0743_12_2023,E0743,SICK,2023-12-13,2023-12-13,Leave request,PENDING,
LR_E0747_12_2023,E0747,SICK,2023-12-12,2023-12-14,Leave request,PENDING,
LR_E0748_12_2023,E0748,SICK,2023-12-14,2023-12-14,Leave request,PENDING,
LR_E0751_12_2023,E0751,ANNUAL,2023-12-03,2023-12-03,Leave request,PENDING,
LR_E0755_12_2023,E0755,ANNUAL,2023-12-07,2023-12-09,Leave request,PENDING,
LR_E0780_12_2023,E0780,ANNUAL,2023-12-10,2023-12-12,Leave request,PENDING,
LR_E0781_12_2023,E0781,ANNUAL,2023-12-20,2023-12-20,Leave request,PENDING,
LR_E0789_12_2023,E0789,SICK,2023-12-05,2023-12-05,Leave request,PENDING,
LR_E0798_12_2023,E0798,ANNUAL,2023-12-07,2023-12-09,Leave request,PENDING,
LR_E0832_12_2023,E0832,SICK,2023-12-16,2023-12-18,Leave request,PENDING,
LR_E0841_12_2023,E0841,ANNUAL,2023-12-08,2023-12-10,Leave request,PENDING,
LR_E0842_12_2023,E0842,ANNUAL,2023-12-19,2023-12-19,Leave request,PENDING,
LR_E0860_12_2023,E0860,SICK,2023-12-07,2023-12-07,Leave request,PENDING,
LR_E0871_12_2023,E0871,ANNUAL,2023-12-02,2023-12-04,Leave request,PENDING,
LR_E0887_12_2023,E0887,SICK,2023-12-12,2023-12-13,Leave request,PENDING,
LR_E0889_12_2023,E0889,SICK,2023-12-20,2023-12-21,Leave request,PENDING,
LR_E0891_12_2023,E0891,SICK,2023-12-14,2023-12-15,Leave request,PENDING,
LR_E0905_12_2023,E0905,ANNUAL,2023-12-11,2023-12-11,Leave request,PENDING,
LR_E0928_12_2023,E0928,ANNUAL,2023-12-16,2023-12-18,Leave request,PENDING,
LR_E0947_12_2023,E0947,SICK,2023-12-09,2023-12-09,Leave request,PENDING,
LR_E0966_12_2023,E0966,ANNUAL,2023-12-12,2023-12-13,Leave request,PENDING,
LR_E0970_12_2023,E0970,SICK,2023-12-07,2023-12-07,Leave request,PENDING,
LR_E0975_12_2023,E0975,SICK,2023-12-04,2023-12-04,Leave request,PENDING,
LR_E0993_12_2023,E0993,ANNUAL,2023-12-15,2023-12-16,Leave request,PENDING,
LR_E1002_12_2023,E1002,SICK,2023-12-11,2023-12-13,Leave request,PENDING,
LR_E1016_12_2023,E1016,SICK,2023-12-05,2023-12-07,Leave request,PENDING,
LR_E1026_12_2023,E1026,ANNUAL,2023-12-12,2023-12-13,Leave request,PENDING,
LR_E1031_12_2023,E1031,ANNUAL,2023-12-17,2023-12-19,Leave request,PENDING,
LR_E1032_12_2023,E1032,ANNUAL,2023-12-14,2023-12-15,Leave request,PENDING,
LR_E1044_12_2023,E1044,ANNUAL,2023-12-02,2023-12-04,Leave request,PENDING,
LR_E1072_12_2023,E1072,ANNUAL,2023-12-12,2023-12-14,Leave request,PENDING,
LR_E1082_12_2023,E1082,ANNUAL,2023-12-05,2023-12-05,Leave request,PENDING,
LR_E1090_12_2023,E1090,ANNUAL,2023-12-18,2023-12-19,Leave request,PENDING,
LR_E1094_12_2023,E1094,ANNUAL,2023-12-02,2023-12-02,Leave request,PENDING,
LR_E1103_12_2023,E1103,SICK,2023-12-15,2023-12-15,Leave request,PENDING,
LR_E1106_12_2023,E1106,ANNUAL,2023-12-12,2023-12-13,Leave request,PENDING,
LR_E1137_12_2023,E1137,SICK,2023-12-09,2023-12-11,Leave request,PENDING,
LR_E1140_12_2023,E1140,ANNUAL,2023-12-11,2023-12-12,Leave request,PENDING,
LR_E1146_12_2023,E1146,ANNUAL,2023-12-12,2023-12-12,Leave request,PENDING,
LR_E1152_12_2023,E1152,SICK,2023-12-12,2023-12-14,Leave request,PENDING,
LR_E1153_12_2023,E1153,ANNUAL,2023-12-11,2023-12-11,Leave request,PENDING,
LR_E1165_12_2023,E1165,ANNUAL,2023-12-04,2023-12-04,Leave request,PENDING,
LR_E1170_12_2023,E1170,SICK,2023-12-01,2023-12-01,Leave request,PENDING,
LR_E1174_12_2023,E1174,ANNUAL,2023-12-08,2023-12-08,Leave request,PENDING,
LR_E1198_12_2023,E1198,ANNUAL,2023-12-08,2023-12-10,Leave request,PENDING,
